"statistic, pvalue, row is better than column",template_51,template_50,best set: template_54,template_55,template_52,template_12,template_38,template_42,template_47,template_39,template_53,template_49,template_11,template_14,template_20,template_34,template_43,template_48,template_19,template_46,template_40,template_32,template_33,template_18,template_29,template_28,template_6,template_36,template_8,template_35,template_4,template_41,template_15,template_13,template_5,template_37,template_9,template_0,template_7,template_10,template_1,template_16,template_30,template_44,template_25,template_31,template_45,template_23,template_21,template_3,template_22,template_17,template_27,template_24,template_26,template_2,group,accuracy
template_32,"20.00, 0.04, False","11.00, 0.01, False","12.00, 0.02, False","21.00, 0.13, False","15.00, 0.15, False","10.00, 0.14, False","14.00, 0.31, False","15.00, 0.41, False","20.00, 0.46, False","21.00, 0.47, False","25.00, 0.59, False","21.00, 0.66, False","17.00, 0.74, False","14.00, 0.72, False","13.00, 0.85, False","7.00, 0.80, False","21.00, 0.88, False","18.00, 1.00, False","18.00, 1.00, False","18.00, 1.00, True","12.00, 1.00, True",None,"16.00, 1.00, None","12.00, 1.00, True","15.00, 0.86, True","8.00, 0.65, True","12.00, 0.70, True","13.00, 0.71, True","13.00, 0.58, True","13.00, 0.47, True","12.00, 0.46, True","18.00, 0.53, True","17.00, 0.43, True","14.00, 0.39, True","14.00, 0.19, True","15.00, 0.20, True","13.00, 0.10, True","14.00, 0.11, True","10.00, 0.05, True","16.00, 0.10, True","13.00, 0.07, True","14.00, 0.06, True","15.00, 0.05, True","17.00, 0.04, True","29.00, 0.08, True","11.00, 0.01, True","16.00, 0.02, True","27.00, 0.04, True","27.00, 0.03, True","10.00, 0.00, True","26.00, 0.02, True","12.00, 0.00, True","26.00, 0.02, True","24.00, 0.01, True","23.00, 0.01, True","10.00, 0.00, True",B,0.424
template_33,"12.00, 0.02, False","19.00, 0.04, False","16.00, 0.03, False","11.00, 0.06, False","19.00, 0.19, False","15.00, 0.20, False","18.00, 0.36, False","15.00, 0.41, False","13.00, 0.38, False","15.00, 0.41, False","17.00, 0.52, False","12.00, 0.57, False","11.00, 0.69, False","11.00, 0.69, False","14.00, 0.86, False","14.00, 0.86, False","15.00, 0.86, False","24.00, 1.00, False","9.00, 1.00, False","25.00, 1.00, True","17.00, 1.00, True","16.00, 1.00, True",None,"16.00, 1.00, True","5.00, 0.77, True","12.00, 0.70, True","13.00, 0.71, True","14.00, 0.72, True","15.00, 0.61, True","4.00, 0.27, True","15.00, 0.50, True","8.00, 0.38, True","7.00, 0.26, True","9.00, 0.31, True","5.00, 0.06, True","6.00, 0.08, True","6.00, 0.03, True","11.00, 0.08, True","2.00, 0.00, True","13.00, 0.07, True","6.00, 0.02, True","10.00, 0.04, True","10.00, 0.02, True","10.00, 0.02, True","32.00, 0.09, True","3.00, 0.00, True","10.00, 0.01, True","35.00, 0.07, True","30.00, 0.04, True","3.00, 0.00, True","32.00, 0.04, True","4.00, 0.00, True","29.00, 0.02, True","29.00, 0.02, True","28.00, 0.02, True","3.00, 0.00, True",B,0.424
template_18,"20.00, 0.03, False","13.00, 0.01, False","15.00, 0.02, False","18.00, 0.09, False","19.00, 0.15, False","7.00, 0.06, False","15.00, 0.26, False","17.00, 0.35, False","22.00, 0.40, False","20.00, 0.38, False","22.00, 0.48, False","21.00, 0.56, False","16.00, 0.62, False","11.00, 0.56, False","4.00, 0.55, False","12.00, 0.70, False","20.00, 0.76, False","19.00, 0.87, False","17.00, 0.87, False","18.00, 1.00, False","13.00, 1.00, False","12.00, 1.00, False","16.00, 1.00, False",None,"15.00, 1.00, True","10.00, 0.83, True","10.00, 0.83, True","17.00, 0.87, True","11.00, 0.69, True","16.00, 0.62, True","9.00, 0.52, True","16.00, 0.62, True","13.00, 0.47, True","14.00, 0.49, True","12.00, 0.22, True","17.00, 0.28, True","13.00, 0.13, True","17.00, 0.17, True","11.00, 0.08, True","15.00, 0.12, True","11.00, 0.08, True","17.00, 0.10, True","14.00, 0.06, True","16.00, 0.05, True","31.00, 0.11, True","14.00, 0.02, True","15.00, 0.03, True","29.00, 0.06, True","31.00, 0.06, True","10.00, 0.00, True","28.00, 0.04, True","13.00, 0.01, True","28.00, 0.03, True","26.00, 0.02, True","27.00, 0.02, True","9.00, 0.00, True",B,0.417
template_29,"11.00, 0.01, False","21.00, 0.03, False","17.00, 0.02, False","11.00, 0.03, False","19.00, 0.12, False","13.00, 0.10, False","16.00, 0.21, False","13.00, 0.23, False","13.00, 0.23, False","13.00, 0.23, False","17.00, 0.35, False","12.00, 0.36, False","8.00, 0.38, False","9.00, 0.40, False","11.00, 0.56, False","12.00, 0.57, False","14.00, 0.60, False","21.00, 0.77, False","8.00, 0.65, False","24.00, 0.89, False","18.00, 0.87, False","15.00, 0.86, False","5.00, 0.77, False","15.00, 1.00, False",None,"12.00, 1.00, True","12.00, 1.00, True","18.00, 1.00, True","16.00, 0.86, True","5.00, 0.58, True","14.00, 0.72, True","8.00, 0.65, True","7.00, 0.48, True","9.00, 0.52, True","6.00, 0.17, True","9.00, 0.23, True","7.00, 0.09, True","11.00, 0.15, True","2.00, 0.01, True","13.00, 0.13, True","5.00, 0.04, True","9.00, 0.06, True","8.00, 0.04, True","8.00, 0.02, True","33.00, 0.15, True","4.00, 0.00, True","9.00, 0.01, True","34.00, 0.10, True","30.00, 0.07, True","1.00, 0.00, True","31.00, 0.06, True","3.00, 0.00, True","29.00, 0.04, True","29.00, 0.03, True","28.00, 0.03, True","1.00, 0.00, True",B,0.41
template_28,"19.00, 0.02, False","15.00, 0.01, False","12.00, 0.01, False","17.00, 0.04, False","17.00, 0.08, False","6.00, 0.02, False","10.00, 0.10, False","13.00, 0.18, False","17.00, 0.22, False","17.00, 0.22, False","20.00, 0.31, False","18.00, 0.36, False","14.00, 0.39, False","10.00, 0.33, False","8.00, 0.38, False","9.00, 0.40, False","15.00, 0.50, False","19.00, 0.64, False","14.00, 0.60, False","20.00, 0.76, False","12.00, 0.70, False","8.00, 0.65, False","12.00, 0.70, False","10.00, 0.83, False","12.00, 1.00, False",None,"8.00, 1.00, None","14.00, 1.00, None","12.00, 1.00, True","12.00, 0.85, True","11.00, 0.84, True","15.00, 0.86, True","13.00, 0.71, True","10.00, 0.68, True","11.00, 0.34, True","15.00, 0.41, True","12.00, 0.22, True","15.00, 0.26, True","7.00, 0.09, True","14.00, 0.19, True","9.00, 0.12, True","13.00, 0.13, True","11.00, 0.08, True","13.00, 0.07, True","29.00, 0.15, True","9.00, 0.02, True","14.00, 0.04, True","30.00, 0.11, True","29.00, 0.08, True","7.00, 0.00, True","29.00, 0.06, True","9.00, 0.01, True","26.00, 0.04, True","26.00, 0.03, True","24.00, 0.03, True","7.00, 0.00, True",B,0.403
template_6,"20.00, 0.02, False","16.00, 0.01, False","14.00, 0.01, False","15.00, 0.04, False","20.00, 0.10, False","5.00, 0.02, False","15.00, 0.15, False","11.00, 0.15, False","20.00, 0.25, False","17.00, 0.22, False","21.00, 0.32, False","20.00, 0.38, False","10.00, 0.33, False","8.00, 0.29, False","7.00, 0.36, False","11.00, 0.44, False","17.00, 0.52, False","21.00, 0.66, False","12.00, 0.57, False","22.00, 0.77, False","13.00, 0.71, False","12.00, 0.70, False","13.00, 0.71, False","10.00, 0.83, False","12.00, 1.00, False","8.00, 1.00, True",None,"17.00, 1.00, None","8.00, 1.00, True","13.00, 0.85, True","4.00, 0.75, True","15.00, 0.86, True","8.00, 0.65, True","11.00, 0.69, True","6.00, 0.24, True","12.00, 0.36, True","10.00, 0.18, True","13.00, 0.23, True","3.00, 0.04, True","12.00, 0.16, True","6.00, 0.08, True","10.00, 0.10, True","7.00, 0.04, True","10.00, 0.05, True","30.00, 0.16, True","7.00, 0.01, True","12.00, 0.03, True","31.00, 0.11, True","28.00, 0.08, True","5.00, 0.00, True","30.00, 0.07, True","6.00, 0.00, True","27.00, 0.04, True","25.00, 0.03, True","25.00, 0.03, True","3.00, 0.00, True",B,0.403
template_36,"18.00, 0.01, False","14.00, 0.01, False","12.00, 0.01, False","17.00, 0.04, False","18.00, 0.09, False","14.00, 0.08, False","10.00, 0.10, False","17.00, 0.22, False","18.00, 0.23, False","15.00, 0.20, False","22.00, 0.33, False","22.00, 0.40, False","19.00, 0.45, False","15.00, 0.41, False","18.00, 0.53, False","14.00, 0.49, False","18.00, 0.53, False","20.00, 0.65, False","17.00, 0.63, False","20.00, 0.76, False","13.00, 0.71, False","13.00, 0.71, False","14.00, 0.72, False","17.00, 0.87, False","18.00, 1.00, False","14.00, 1.00, True","17.00, 1.00, True",None,"14.00, 1.00, True","16.00, 0.86, True","17.00, 0.87, True","15.00, 0.86, True","19.00, 0.76, True","19.00, 0.76, True","15.00, 0.41, True","11.00, 0.34, True","13.00, 0.23, True","16.00, 0.27, True","12.00, 0.16, True","19.00, 0.24, True","16.00, 0.21, True","17.00, 0.17, True","12.00, 0.09, True","14.00, 0.08, True","25.00, 0.13, True","13.00, 0.04, True","16.00, 0.05, True","27.00, 0.09, True","27.00, 0.07, True","9.00, 0.01, True","26.00, 0.05, True","11.00, 0.01, True","24.00, 0.04, True","22.00, 0.02, True","24.00, 0.03, True","8.00, 0.00, True",B,0.403
template_8,"17.00, 0.01, False","13.00, 0.00, False","14.00, 0.01, False","14.00, 0.02, False","17.00, 0.06, False","7.00, 0.02, False","17.00, 0.14, False","11.00, 0.11, False","19.00, 0.19, False","17.00, 0.17, False","20.00, 0.25, False","20.00, 0.31, False","10.00, 0.25, False","11.00, 0.26, False","9.00, 0.31, False","11.00, 0.34, False","16.00, 0.42, False","21.00, 0.56, False","15.00, 0.50, False","20.00, 0.65, False","13.00, 0.58, False","13.00, 0.58, False","15.00, 0.61, False","11.00, 0.69, False","16.00, 0.86, False","12.00, 1.00, False","8.00, 1.00, False","14.00, 1.00, False",None,"17.00, 1.00, True","9.00, 1.00, True","15.00, 1.00, True","13.00, 0.85, True","16.00, 0.86, True","11.00, 0.44, True","13.00, 0.47, True","9.00, 0.23, True","16.00, 0.34, True","9.00, 0.17, True","13.00, 0.23, True","10.00, 0.18, True","14.00, 0.19, True","10.00, 0.10, True","13.00, 0.10, True","28.00, 0.18, True","11.00, 0.04, True","14.00, 0.06, True","29.00, 0.12, True","29.00, 0.10, True","9.00, 0.01, True","27.00, 0.07, True","10.00, 0.01, True","27.00, 0.06, True","26.00, 0.04, True","25.00, 0.04, True","7.00, 0.00, True",B,0.396
template_35,"11.00, 0.00, False","18.00, 0.01, False","12.00, 0.00, False","10.00, 0.01, False","16.00, 0.04, False","12.00, 0.03, False","13.00, 0.07, False","12.00, 0.09, False","12.00, 0.09, False","10.00, 0.07, False","13.00, 0.13, False","8.00, 0.11, False","8.00, 0.15, False","10.00, 0.18, False","11.00, 0.26, False","10.00, 0.25, False","13.00, 0.30, False","20.00, 0.46, False","7.00, 0.26, False","21.00, 0.56, False","16.00, 0.51, False","13.00, 0.47, False","4.00, 0.27, False","16.00, 0.62, False","5.00, 0.58, False","12.00, 0.85, False","13.00, 0.85, False","16.00, 0.86, False","17.00, 1.00, False",None,"17.00, 1.00, None","9.00, 1.00, None","11.00, 1.00, True","11.00, 1.00, True","8.00, 0.50, True","8.00, 0.50, True","8.00, 0.29, True","14.00, 0.39, True","3.00, 0.09, True","15.00, 0.32, True","10.00, 0.25, True","12.00, 0.22, True","11.00, 0.15, True","12.00, 0.12, True","30.00, 0.24, True","7.00, 0.03, True","12.00, 0.07, True","33.00, 0.18, True","28.00, 0.12, True","4.00, 0.00, True","30.00, 0.11, True","4.00, 0.00, True","27.00, 0.07, True","27.00, 0.06, True","26.00, 0.05, True","4.00, 0.00, True",B,0.389
template_4,"21.00, 0.01, False","14.00, 0.00, False","14.00, 0.00, False","17.00, 0.02, False","20.00, 0.06, False","5.00, 0.01, False","17.00, 0.10, False","12.00, 0.09, False","21.00, 0.17, False","15.00, 0.12, False","21.00, 0.21, False","22.00, 0.27, False","11.00, 0.20, False","10.00, 0.18, False","8.00, 0.21, False","10.00, 0.25, False","18.00, 0.36, False","18.00, 0.44, False","13.00, 0.38, False","19.00, 0.54, False","14.00, 0.49, False","12.00, 0.46, False","15.00, 0.50, False","9.00, 0.52, False","14.00, 0.72, False","11.00, 0.84, False","4.00, 0.75, False","17.00, 0.87, False","9.00, 1.00, False","17.00, 1.00, True",None,"17.00, 1.00, None","11.00, 1.00, True","14.00, 1.00, True","8.00, 0.50, True","14.00, 0.60, True","12.00, 0.36, True","15.00, 0.41, True","7.00, 0.19, True","17.00, 0.35, True","8.00, 0.21, True","13.00, 0.23, True","9.00, 0.12, True","12.00, 0.12, True","30.00, 0.24, True","10.00, 0.05, True","14.00, 0.08, True","31.00, 0.17, True","28.00, 0.12, True","7.00, 0.01, True","32.00, 0.11, True","8.00, 0.01, True","30.00, 0.08, True","26.00, 0.05, True","26.00, 0.05, True","5.00, 0.00, True",B,0.389
template_41,"10.00, 0.00, False","19.00, 0.01, False","14.00, 0.00, False","8.00, 0.00, False","17.00, 0.04, False","12.00, 0.03, False","11.00, 0.06, False","12.00, 0.09, False","12.00, 0.09, False","5.00, 0.03, False","14.00, 0.14, False","12.00, 0.16, False","7.00, 0.13, False","8.00, 0.15, False","12.00, 0.28, False","16.00, 0.34, False","11.00, 0.26, False","22.00, 0.48, False","10.00, 0.33, False","21.00, 0.56, False","16.00, 0.51, False","18.00, 0.53, False","8.00, 0.38, False","16.00, 0.62, False","8.00, 0.65, False","15.00, 0.86, False","15.00, 0.86, False","15.00, 0.86, False","15.00, 1.00, False","9.00, 1.00, True","17.00, 1.00, True",None,"12.00, 1.00, True","10.00, 1.00, True","11.00, 0.56, True","7.00, 0.48, True","9.00, 0.31, True","14.00, 0.39, True","8.00, 0.21, True","18.00, 0.36, True","9.00, 0.23, True","12.00, 0.22, True","8.00, 0.11, True","9.00, 0.09, True","30.00, 0.24, True","10.00, 0.05, True","12.00, 0.07, True","33.00, 0.18, True","32.00, 0.14, True","3.00, 0.00, True","29.00, 0.10, True","6.00, 0.01, True","27.00, 0.07, True","28.00, 0.06, True","26.00, 0.05, True","2.00, 0.00, True",B,0.389
template_15,"14.00, 0.00, False","19.00, 0.01, False","14.00, 0.00, False","9.00, 0.00, False","21.00, 0.05, False","9.00, 0.01, False","19.00, 0.09, False","12.00, 0.07, False","14.00, 0.08, False","11.00, 0.06, False","16.00, 0.13, False","13.00, 0.13, False","7.00, 0.09, False","6.00, 0.08, False","9.00, 0.17, False","12.00, 0.22, False","12.00, 0.22, False","23.00, 0.41, False","6.00, 0.17, False","25.00, 0.50, False","16.00, 0.42, False","17.00, 0.43, False","7.00, 0.26, False","13.00, 0.47, False","7.00, 0.48, False","13.00, 0.71, False","8.00, 0.65, False","19.00, 0.76, False","13.00, 0.85, False","11.00, 1.00, False","11.00, 1.00, False","12.00, 1.00, False",None,"10.00, 1.00, None","6.00, 0.61, True","12.00, 0.70, True","7.00, 0.36, True","13.00, 0.47, True","3.00, 0.15, True","16.00, 0.42, True","4.00, 0.18, True","9.00, 0.23, True","8.00, 0.15, True","9.00, 0.12, True","34.00, 0.31, True","5.00, 0.03, True","11.00, 0.08, True","33.00, 0.21, True","32.00, 0.17, True","3.00, 0.00, True","32.00, 0.14, True","4.00, 0.00, True","30.00, 0.11, True","29.00, 0.08, True","28.00, 0.08, True","2.00, 0.00, True",B,0.382
template_13,"14.00, 0.00, False","18.00, 0.01, False","12.00, 0.00, False","8.00, 0.00, False","17.00, 0.03, False","7.00, 0.01, False","14.00, 0.06, False","10.00, 0.05, False","12.00, 0.07, False","11.00, 0.06, False","16.00, 0.13, False","11.00, 0.11, False","5.00, 0.06, False","5.00, 0.06, False","9.00, 0.17, False","12.00, 0.22, False","12.00, 0.22, False","20.00, 0.38, False","9.00, 0.23, False","20.00, 0.46, False","14.00, 0.39, False","14.00, 0.39, False","9.00, 0.31, False","14.00, 0.49, False","9.00, 0.52, False","10.00, 0.68, False","11.00, 0.69, False","19.00, 0.76, False","16.00, 0.86, False","11.00, 1.00, False","14.00, 1.00, False","10.00, 1.00, False","10.00, 1.00, True",None,"9.00, 0.66, True","13.00, 0.71, True","10.00, 0.42, True","15.00, 0.50, True","7.00, 0.26, True","17.00, 0.43, True","5.00, 0.21, True","13.00, 0.30, True","11.00, 0.20, True","10.00, 0.14, True","30.00, 0.28, True","8.00, 0.05, True","11.00, 0.08, True","32.00, 0.21, True","30.00, 0.16, True","4.00, 0.00, True","30.00, 0.13, True","7.00, 0.01, True","29.00, 0.10, True","27.00, 0.07, True","27.00, 0.07, True","4.00, 0.00, True",B,0.382
template_5,"11.00, 0.00, False","17.00, 0.00, False","14.00, 0.00, False","7.00, 0.00, False","18.00, 0.01, False","7.00, 0.00, False","15.00, 0.03, False","9.00, 0.01, False","13.00, 0.03, False","11.00, 0.02, False","14.00, 0.04, False","12.00, 0.05, False","4.00, 0.01, False","6.00, 0.02, False","7.00, 0.04, False","12.00, 0.09, False","12.00, 0.09, False","20.00, 0.20, False","3.00, 0.02, False","22.00, 0.27, False","15.00, 0.20, False","14.00, 0.19, False","5.00, 0.06, False","12.00, 0.22, False","6.00, 0.17, False","11.00, 0.34, False","6.00, 0.24, False","15.00, 0.41, False","11.00, 0.44, False","8.00, 0.50, False","8.00, 0.50, False","11.00, 0.56, False","6.00, 0.61, False","9.00, 0.66, False",None,"11.00, 1.00, None","8.00, 0.81, True","16.00, 0.86, True","3.00, 0.51, True","17.00, 0.74, True","6.00, 0.61, True","12.00, 0.57, True","10.00, 0.42, True","11.00, 0.34, True","34.00, 0.49, True","7.00, 0.13, True","11.00, 0.20, True","35.00, 0.37, True","30.00, 0.28, True","5.00, 0.03, True","35.00, 0.27, True","5.00, 0.03, True","31.00, 0.20, True","30.00, 0.16, True","29.00, 0.15, True","4.00, 0.00, True",C,0.361
template_37,"9.00, 0.00, False","16.00, 0.00, False","14.00, 0.00, False","9.00, 0.00, False","15.00, 0.01, False","12.00, 0.01, False","13.00, 0.02, False","11.00, 0.02, False","12.00, 0.02, False","6.00, 0.01, False","14.00, 0.04, False","12.00, 0.05, False","7.00, 0.03, False","9.00, 0.04, False","12.00, 0.09, False","14.00, 0.11, False","12.00, 0.09, False","19.00, 0.19, False","6.00, 0.05, False","21.00, 0.26, False","15.00, 0.20, False","15.00, 0.20, False","6.00, 0.08, False","17.00, 0.28, False","9.00, 0.23, False","15.00, 0.41, False","12.00, 0.36, False","11.00, 0.34, False","13.00, 0.47, False","8.00, 0.50, False","14.00, 0.60, False","7.00, 0.48, False","12.00, 0.70, False","13.00, 0.71, False","11.00, 1.00, True",None,"9.00, 0.82, True","15.00, 0.86, True","9.00, 0.66, True","17.00, 0.74, True","13.00, 0.71, True","14.00, 0.60, True","10.00, 0.42, True","10.00, 0.33, True","30.00, 0.46, True","9.00, 0.17, True","11.00, 0.20, True","34.00, 0.36, True","32.00, 0.30, True","7.00, 0.04, True","32.00, 0.25, True","6.00, 0.03, True","29.00, 0.19, True","29.00, 0.15, True","27.00, 0.14, True","5.00, 0.01, True",C,0.361
template_9,"8.00, 0.00, False","16.00, 0.00, False","10.00, 0.00, False","4.00, 0.00, False","15.00, 0.00, False","11.00, 0.00, False","16.00, 0.02, False","8.00, 0.00, False","8.00, 0.00, False","9.00, 0.01, False","13.00, 0.02, False","10.00, 0.02, False","4.00, 0.00, False","7.00, 0.01, False","9.00, 0.03, False","12.00, 0.05, False","11.00, 0.04, False","20.00, 0.13, False","3.00, 0.01, False","21.00, 0.17, False","12.00, 0.09, False","13.00, 0.10, False","6.00, 0.03, False","13.00, 0.13, False","7.00, 0.09, False","12.00, 0.22, False","10.00, 0.18, False","13.00, 0.23, False","9.00, 0.23, False","8.00, 0.29, False","12.00, 0.36, False","9.00, 0.31, False","7.00, 0.36, False","10.00, 0.42, False","8.00, 0.81, False","9.00, 0.82, False",None,"20.00, 1.00, None","9.00, 1.00, True","19.00, 1.00, True","10.00, 1.00, True","15.00, 0.86, True","14.00, 0.72, True","14.00, 0.60, True","33.00, 0.64, True","10.00, 0.33, True","12.00, 0.36, True","35.00, 0.49, True","32.00, 0.41, True","7.00, 0.09, True","33.00, 0.36, True","8.00, 0.11, True","34.00, 0.31, True","31.00, 0.24, True","31.00, 0.24, True","6.00, 0.02, True",C,0.347
template_0,"16.00, 0.00, False","15.00, 0.00, False","17.00, 0.00, False","16.00, 0.00, False","20.00, 0.01, False","13.00, 0.00, False","16.00, 0.02, False","13.00, 0.01, False","15.00, 0.02, False","14.00, 0.02, False","18.00, 0.04, False","16.00, 0.04, False","13.00, 0.04, False","12.00, 0.03, False","15.00, 0.07, False","12.00, 0.05, False","15.00, 0.07, False","17.00, 0.10, False","15.00, 0.09, False","21.00, 0.17, False","21.00, 0.17, False","14.00, 0.11, False","11.00, 0.08, False","17.00, 0.17, False","11.00, 0.15, False","15.00, 0.26, False","13.00, 0.23, False","16.00, 0.27, False","16.00, 0.34, False","14.00, 0.39, False","15.00, 0.41, False","14.00, 0.39, False","13.00, 0.47, False","15.00, 0.50, False","16.00, 0.86, False","15.00, 0.86, False","20.00, 1.00, True",None,"14.00, 1.00, True","10.00, 1.00, True","13.00, 1.00, True","11.00, 0.84, True","11.00, 0.69, True","10.00, 0.54, True","30.00, 0.62, True","9.00, 0.31, True","13.00, 0.38, True","29.00, 0.46, True","30.00, 0.40, True","6.00, 0.08, True","28.00, 0.32, True","7.00, 0.09, True","25.00, 0.25, True","23.00, 0.18, True","22.00, 0.18, True","5.00, 0.02, True",C,0.347
template_7,"12.00, 0.00, False","15.00, 0.00, False","12.00, 0.00, False","7.00, 0.00, False","16.00, 0.00, False","6.00, 0.00, False","13.00, 0.01, False","8.00, 0.00, False","12.00, 0.01, False","9.00, 0.00, False","13.00, 0.01, False","10.00, 0.01, False","5.00, 0.00, False","4.00, 0.00, False","6.00, 0.01, False","8.00, 0.02, False","11.00, 0.03, False","17.00, 0.08, False","2.00, 0.00, False","20.00, 0.13, False","13.00, 0.07, False","10.00, 0.05, False","2.00, 0.00, False","11.00, 0.08, False","2.00, 0.01, False","7.00, 0.09, False","3.00, 0.04, False","12.00, 0.16, False","9.00, 0.17, False","3.00, 0.09, False","7.00, 0.19, False","8.00, 0.21, False","3.00, 0.15, False","7.00, 0.26, False","3.00, 0.51, False","9.00, 0.66, False","9.00, 1.00, False","14.00, 1.00, False",None,"17.00, 1.00, None","8.00, 1.00, None","10.00, 1.00, True","9.00, 0.82, True","11.00, 0.69, True","35.00, 0.73, True","6.00, 0.33, True","12.00, 0.46, True","35.00, 0.57, True","31.00, 0.47, True","3.00, 0.06, True","34.00, 0.42, True","3.00, 0.06, True","31.00, 0.34, True","30.00, 0.28, True","29.00, 0.27, True","2.00, 0.01, True",C,0.34
template_10,"15.00, 0.00, False","16.00, 0.00, False","15.00, 0.00, False","13.00, 0.00, False","16.00, 0.00, False","13.00, 0.00, False","17.00, 0.01, False","15.00, 0.01, False","16.00, 0.02, False","20.00, 0.02, False","16.00, 0.02, False","15.00, 0.03, False","13.00, 0.03, False","13.00, 0.03, False","10.00, 0.02, False","14.00, 0.04, False","15.00, 0.05, False","18.00, 0.09, False","16.00, 0.07, False","19.00, 0.12, False","17.00, 0.10, False","16.00, 0.10, False","13.00, 0.07, False","15.00, 0.12, False","13.00, 0.13, False","14.00, 0.19, False","12.00, 0.16, False","19.00, 0.24, False","13.00, 0.23, False","15.00, 0.32, False","17.00, 0.35, False","18.00, 0.36, False","16.00, 0.42, False","17.00, 0.43, False","17.00, 0.74, False","17.00, 0.74, False","19.00, 1.00, False","10.00, 1.00, False","17.00, 1.00, True",None,"16.00, 1.00, None","17.00, 1.00, True","17.00, 0.87, True","16.00, 0.74, True","26.00, 0.69, True","13.00, 0.47, True","17.00, 0.52, True","28.00, 0.53, True","27.00, 0.44, True","11.00, 0.20, True","25.00, 0.36, True","12.00, 0.22, True","24.00, 0.29, True","23.00, 0.23, True","23.00, 0.23, True","10.00, 0.07, True",C,0.34
template_1,"10.00, 0.00, False","15.00, 0.00, False","12.00, 0.00, False","8.00, 0.00, False","16.00, 0.00, False","7.00, 0.00, False","16.00, 0.01, False","10.00, 0.01, False","9.00, 0.00, False","12.00, 0.01, False","14.00, 0.02, False","10.00, 0.01, False","4.00, 0.00, False","4.00, 0.00, False","7.00, 0.01, False","11.00, 0.03, False","9.00, 0.02, False","17.00, 0.08, False","7.00, 0.02, False","20.00, 0.13, False","14.00, 0.08, False","13.00, 0.07, False","6.00, 0.02, False","11.00, 0.08, False","5.00, 0.04, False","9.00, 0.12, False","6.00, 0.08, False","16.00, 0.21, False","10.00, 0.18, False","10.00, 0.25, False","8.00, 0.21, False","9.00, 0.23, False","4.00, 0.18, False","5.00, 0.21, False","6.00, 0.61, False","13.00, 0.71, False","10.00, 1.00, False","13.00, 1.00, False","8.00, 1.00, True","16.00, 1.00, True",None,"10.00, 1.00, True","9.00, 0.82, True","8.00, 0.65, True","34.00, 0.72, True","7.00, 0.36, True","11.00, 0.44, True","34.00, 0.56, True","32.00, 0.48, True","3.00, 0.06, True","34.00, 0.42, True","4.00, 0.08, True","32.00, 0.35, True","31.00, 0.29, True","29.00, 0.27, True","2.00, 0.01, True",C,0.34
template_16,"12.00, 0.00, False","17.00, 0.00, False","16.00, 0.00, False","12.00, 0.00, False","15.00, 0.00, False","12.00, 0.00, False","17.00, 0.01, False","14.00, 0.01, False","12.00, 0.01, False","13.00, 0.01, False","15.00, 0.01, False","12.00, 0.01, False","10.00, 0.01, False","11.00, 0.01, False","13.00, 0.03, False","13.00, 0.03, False","13.00, 0.03, False","19.00, 0.07, False","11.00, 0.03, False","21.00, 0.10, False","18.00, 0.09, False","14.00, 0.06, False","10.00, 0.04, False","17.00, 0.10, False","9.00, 0.06, False","13.00, 0.13, False","10.00, 0.10, False","17.00, 0.17, False","14.00, 0.19, False","12.00, 0.22, False","13.00, 0.23, False","12.00, 0.22, False","9.00, 0.23, False","13.00, 0.30, False","12.00, 0.57, False","14.00, 0.60, False","15.00, 0.86, False","11.00, 0.84, False","10.00, 1.00, False","17.00, 1.00, False","10.00, 1.00, False",None,"5.00, 1.00, True","11.00, 0.84, True","33.00, 0.81, True","5.00, 0.42, True","13.00, 0.58, True","33.00, 0.64, True","30.00, 0.54, True","4.00, 0.12, True","32.00, 0.48, True","1.00, 0.04, True","28.00, 0.38, True","29.00, 0.33, True","27.00, 0.31, True","2.00, 0.01, True",C,0.333
template_30,"13.00, 0.00, False","19.00, 0.00, False","15.00, 0.00, False","12.00, 0.00, False","16.00, 0.00, False","10.00, 0.00, False","14.00, 0.00, False","12.00, 0.00, False","12.00, 0.00, False","9.00, 0.00, False","14.00, 0.01, False","13.00, 0.01, False","9.00, 0.01, False","8.00, 0.00, False","11.00, 0.01, False","13.00, 0.02, False","11.00, 0.01, False","17.00, 0.04, False","10.00, 0.02, False","20.00, 0.08, False","17.00, 0.06, False","15.00, 0.05, False","10.00, 0.02, False","14.00, 0.06, False","8.00, 0.04, False","11.00, 0.08, False","7.00, 0.04, False","12.00, 0.09, False","10.00, 0.10, False","11.00, 0.15, False","9.00, 0.12, False","8.00, 0.11, False","8.00, 0.15, False","11.00, 0.20, False","10.00, 0.42, False","10.00, 0.42, False","14.00, 0.72, False","11.00, 0.69, False","9.00, 0.82, False","17.00, 0.87, False","9.00, 0.82, False","5.00, 1.00, False",None,"8.00, 1.00, True","33.00, 0.90, True","6.00, 0.61, True","11.00, 0.69, True","33.00, 0.72, True","33.00, 0.64, True","3.00, 0.15, True","34.00, 0.56, True","3.00, 0.15, True","30.00, 0.46, True","29.00, 0.39, True","27.00, 0.37, True","0.00, 0.00, True",C,0.326
