"statistic, pvalue, row is better than column",template_38,template_32,best set: template_6,template_48,template_36,template_40,template_12,template_29,template_33,template_41,template_0,template_26,template_4,template_39,template_43,template_9,template_37,template_49,template_13,template_19,template_21,template_22,template_52,template_8,template_28,template_35,template_5,template_46,template_10,template_18,template_50,template_55,template_15,template_34,template_47,template_42,template_7,template_14,template_24,template_51,template_53,template_20,template_23,template_27,template_54,template_11,template_44,template_1,template_2,template_25,template_45,template_31,template_3,template_16,template_30,template_17,group,accuracy
template_22,"26.00, 0.43, False","28.00, 0.45, False","40.00, 0.52, False","37.00, 0.58, False","28.00, 0.53, False","28.00, 0.53, False","41.00, 0.67, False","27.00, 0.60, False","31.00, 0.71, False","30.00, 0.71, False","38.00, 0.74, False","12.00, 0.70, False","42.00, 0.83, False","31.00, 0.80, False","42.00, 0.91, False","41.00, 0.91, False","30.00, 1.00, False","40.00, 1.00, False","45.00, 1.00, False","16.00, 1.00, False","14.00, 1.00, False",None,"37.00, 1.00, None","42.00, 1.00, None","28.00, 1.00, None","30.00, 1.00, None","45.00, 1.00, None","38.00, 1.00, True","42.00, 1.00, True","15.00, 1.00, True","37.00, 0.91, True","39.00, 0.91, True","15.00, 0.86, True","27.00, 0.89, True","36.00, 0.82, True","37.00, 0.82, True","41.00, 0.83, True","10.00, 0.68, True","8.00, 0.50, True","36.00, 0.73, True","39.00, 0.74, True","9.00, 0.40, True","10.00, 0.42, True","11.00, 0.26, True","35.00, 0.49, True","38.00, 0.51, True","35.00, 0.43, True","37.00, 0.44, True","37.00, 0.44, True","9.00, 0.12, True","35.00, 0.31, True","23.00, 0.15, True","33.00, 0.18, True","6.00, 0.01, True","18.00, 0.04, True","5.00, 0.00, True",A,0.244
template_52,"35.00, 0.49, False","34.00, 0.49, False","24.00, 0.42, False","9.00, 0.31, False","34.00, 0.56, False","37.00, 0.58, False","24.00, 0.58, False","34.00, 0.64, False","37.00, 0.73, False","38.00, 0.74, False","29.00, 0.70, False","35.00, 0.82, False","28.00, 0.79, False","40.00, 0.83, False","12.00, 0.85, False","29.00, 0.90, False","38.00, 1.00, False","13.00, 1.00, False","29.00, 1.00, False","36.00, 1.00, False","36.00, 1.00, False","37.00, 1.00, True",None,"30.00, 1.00, None","33.00, 1.00, None","40.00, 1.00, None","31.00, 1.00, None","10.00, 1.00, True","26.00, 1.00, True","36.00, 1.00, True","5.00, 0.77, True","10.00, 0.83, True","38.00, 0.91, True","34.00, 0.90, True","13.00, 0.71, True","9.00, 0.66, True","29.00, 0.80, True","35.00, 0.82, True","31.00, 0.71, True","12.00, 0.57, True","11.00, 0.56, True","33.00, 0.64, True","34.00, 0.64, True","32.00, 0.48, True","3.00, 0.09, True","24.00, 0.42, True","6.00, 0.12, True","25.00, 0.36, True","27.00, 0.37, True","31.00, 0.34, True","7.00, 0.06, True","35.00, 0.22, True","25.00, 0.13, True","32.00, 0.11, True","31.00, 0.09, True","30.00, 0.05, True",A,0.244
template_8,"42.00, 0.53, False","39.00, 0.52, False","11.00, 0.26, False","25.00, 0.50, False","42.00, 0.60, False","40.00, 0.59, False","11.00, 0.44, False","38.00, 0.66, False","40.00, 0.74, False","40.00, 0.74, False","11.00, 0.56, False","41.00, 0.83, False","8.00, 0.65, False","41.00, 0.83, False","27.00, 0.89, False","18.00, 0.87, False","42.00, 1.00, False","30.00, 1.00, False","20.00, 1.00, False","44.00, 1.00, False","44.00, 1.00, False","42.00, 1.00, True","30.00, 1.00, True",None,"41.00, 1.00, None","44.00, 1.00, None","21.00, 1.00, None","27.00, 1.00, True","13.00, 1.00, True","38.00, 1.00, True","26.00, 0.89, True","29.00, 0.90, True","44.00, 0.92, True","41.00, 0.91, True","29.00, 0.80, True","25.00, 0.78, True","19.00, 0.76, True","43.00, 0.83, True","39.00, 0.74, True","28.00, 0.70, True","27.00, 0.69, True","38.00, 0.66, True","40.00, 0.66, True","40.00, 0.52, True","22.00, 0.40, True","12.00, 0.28, True","23.00, 0.34, True","14.00, 0.24, True","10.00, 0.18, True","39.00, 0.39, True","21.00, 0.21, True","36.00, 0.23, True","9.00, 0.03, True","33.00, 0.12, True","33.00, 0.10, True","32.00, 0.06, True",A,0.244
template_28,"12.00, 0.28, False","8.00, 0.21, False","36.00, 0.50, False","32.00, 0.55, False","8.00, 0.29, False","10.00, 0.33, False","35.00, 0.64, False","11.00, 0.44, False","14.00, 0.60, False","14.00, 0.60, False","38.00, 0.74, False","25.00, 0.78, False","39.00, 0.82, False","16.00, 0.74, False","39.00, 0.91, False","46.00, 0.92, False","15.00, 1.00, False","38.00, 1.00, False","43.00, 1.00, False","30.00, 1.00, False","30.00, 1.00, False","28.00, 1.00, True","33.00, 1.00, True","41.00, 1.00, True",None,"15.00, 1.00, None","45.00, 1.00, None","34.00, 1.00, True","38.00, 1.00, True","28.00, 1.00, True","32.00, 0.90, True","37.00, 0.91, True","29.00, 0.90, True","8.00, 0.81, True","36.00, 0.82, True","33.00, 0.81, True","41.00, 0.83, True","25.00, 0.78, True","25.00, 0.68, True","38.00, 0.74, True","37.00, 0.73, True","26.00, 0.60, True","28.00, 0.61, True","26.00, 0.43, True","31.00, 0.47, True","40.00, 0.52, True","33.00, 0.42, True","36.00, 0.43, True","40.00, 0.46, True","25.00, 0.30, True","34.00, 0.31, True","16.00, 0.10, True","37.00, 0.20, True","24.00, 0.08, True","13.00, 0.02, True","23.00, 0.03, True",A,0.244
template_35,"14.00, 0.31, False","13.00, 0.30, False","40.00, 0.52, False","38.00, 0.58, False","16.00, 0.42, False","13.00, 0.38, False","38.00, 0.66, False","7.00, 0.36, False","7.00, 0.48, False","7.00, 0.48, False","43.00, 0.75, False","28.00, 0.79, False","44.00, 0.83, False","10.00, 0.68, False","38.00, 0.91, False","43.00, 0.92, False","8.00, 1.00, False","34.00, 1.00, False","42.00, 1.00, False","25.00, 1.00, False","28.00, 1.00, False","30.00, 1.00, True","40.00, 1.00, True","44.00, 1.00, True","15.00, 1.00, True",None,"43.00, 1.00, None","38.00, 1.00, True","41.00, 1.00, True","29.00, 1.00, True","39.00, 0.91, True","33.00, 0.90, True","26.00, 0.89, True","12.00, 0.85, True","30.00, 0.80, True","37.00, 0.82, True","40.00, 0.83, True","28.00, 0.79, True","27.00, 0.69, True","36.00, 0.73, True","35.00, 0.73, True","24.00, 0.58, True","24.00, 0.58, True","24.00, 0.42, True","35.00, 0.49, True","39.00, 0.52, True","37.00, 0.44, True","36.00, 0.43, True","42.00, 0.47, True","22.00, 0.27, True","33.00, 0.30, True","11.00, 0.06, True","39.00, 0.21, True","24.00, 0.08, True","11.00, 0.01, True","19.00, 0.02, True",A,0.244
template_5,"41.00, 0.53, False","43.00, 0.53, False","15.00, 0.32, False","30.00, 0.54, False","43.00, 0.60, False","46.00, 0.61, False","14.00, 0.49, False","39.00, 0.66, False","40.00, 0.74, False","40.00, 0.74, False","17.00, 0.63, False","42.00, 0.83, False","15.00, 0.73, False","42.00, 0.83, False","27.00, 0.89, False","9.00, 0.82, False","42.00, 1.00, False","28.00, 1.00, False","12.00, 1.00, False","37.00, 1.00, False","40.00, 1.00, False","45.00, 1.00, True","31.00, 1.00, True","21.00, 1.00, True","45.00, 1.00, True","43.00, 1.00, True",None,"31.00, 1.00, True","18.00, 1.00, True","43.00, 1.00, True","29.00, 0.90, True","28.00, 0.90, True","42.00, 0.91, True","43.00, 0.92, True","26.00, 0.79, True","29.00, 0.80, True","6.00, 0.61, True","45.00, 0.84, True","43.00, 0.75, True","28.00, 0.70, True","27.00, 0.69, True","39.00, 0.66, True","36.00, 0.65, True","38.00, 0.51, True","25.00, 0.43, True","8.00, 0.21, True","26.00, 0.37, True","10.00, 0.18, True","12.00, 0.22, True","39.00, 0.39, True","22.00, 0.22, True","35.00, 0.22, True","12.00, 0.05, True","35.00, 0.13, True","32.00, 0.09, True","33.00, 0.06, True",A,0.244
template_46,"34.00, 0.42, False","30.00, 0.40, False","24.00, 0.35, False","4.00, 0.12, False","34.00, 0.49, False","35.00, 0.49, False","24.00, 0.50, False","32.00, 0.55, False","33.00, 0.64, False","36.00, 0.65, False","27.00, 0.60, False","36.00, 0.73, False","27.00, 0.69, False","37.00, 0.73, False","13.00, 0.71, False","32.00, 0.81, False","36.00, 0.91, False","14.00, 0.86, False","30.00, 0.90, False","39.00, 0.91, False","38.00, 0.91, False","38.00, 1.00, False","10.00, 1.00, False","27.00, 1.00, False","34.00, 1.00, False","38.00, 1.00, False","31.00, 1.00, False",None,"27.00, 1.00, None","38.00, 1.00, None","7.00, 1.00, True","15.00, 1.00, True","39.00, 1.00, True","32.00, 1.00, True","13.00, 0.85, True","10.00, 0.83, True","30.00, 0.90, True","38.00, 0.91, True","36.00, 0.82, True","13.00, 0.71, True","14.00, 0.72, True","33.00, 0.72, True","39.00, 0.74, True","37.00, 0.58, True","7.00, 0.26, True","26.00, 0.51, True","10.00, 0.25, True","26.00, 0.43, True","25.00, 0.43, True","34.00, 0.42, True","8.00, 0.11, True","36.00, 0.27, True","25.00, 0.16, True","33.00, 0.15, True","32.00, 0.11, True","32.00, 0.07, True",A,0.241
template_10,"38.00, 0.45, False","38.00, 0.45, False","11.00, 0.20, False","25.00, 0.43, False","39.00, 0.52, False","39.00, 0.52, False","8.00, 0.29, False","35.00, 0.57, False","36.00, 0.65, False","40.00, 0.66, False","12.00, 0.46, False","41.00, 0.75, False","13.00, 0.58, False","41.00, 0.75, False","28.00, 0.79, False","16.00, 0.74, False","37.00, 0.91, False","30.00, 0.90, False","14.00, 0.86, False","41.00, 0.91, False","40.00, 0.91, False","42.00, 1.00, False","26.00, 1.00, False","13.00, 1.00, False","38.00, 1.00, False","41.00, 1.00, False","18.00, 1.00, False","27.00, 1.00, True",None,"41.00, 1.00, None","25.00, 1.00, True","27.00, 1.00, True","38.00, 1.00, True","39.00, 1.00, True","28.00, 0.90, True","26.00, 0.89, True","17.00, 0.87, True","42.00, 0.91, True","38.00, 0.82, True","29.00, 0.80, True","26.00, 0.79, True","36.00, 0.73, True","40.00, 0.74, True","36.00, 0.57, True","22.00, 0.48, True","7.00, 0.26, True","21.00, 0.39, True","9.00, 0.23, True","10.00, 0.25, True","37.00, 0.44, True","21.00, 0.26, True","33.00, 0.25, True","6.00, 0.02, True","32.00, 0.14, True","30.00, 0.11, True","32.00, 0.07, True",A,0.241
template_18,"28.00, 0.38, False","26.00, 0.37, False","36.00, 0.43, False","33.00, 0.48, False","30.00, 0.46, False","27.00, 0.44, False","35.00, 0.57, False","25.00, 0.50, False","27.00, 0.60, False","27.00, 0.60, False","39.00, 0.66, False","12.00, 0.57, False","37.00, 0.73, False","30.00, 0.71, False","38.00, 0.82, False","40.00, 0.83, False","28.00, 0.90, False","35.00, 0.91, False","42.00, 0.91, False","14.00, 0.86, False","10.00, 0.83, False","15.00, 1.00, False","36.00, 1.00, False","38.00, 1.00, False","28.00, 1.00, False","29.00, 1.00, False","43.00, 1.00, False","38.00, 1.00, True","41.00, 1.00, True",None,"36.00, 1.00, True","37.00, 1.00, True","15.00, 1.00, True","27.00, 1.00, True","35.00, 0.91, True","37.00, 0.91, True","40.00, 0.91, True","12.00, 0.85, True","14.00, 0.72, True","36.00, 0.82, True","36.00, 0.82, True","9.00, 0.52, True","13.00, 0.58, True","11.00, 0.34, True","31.00, 0.54, True","39.00, 0.59, True","34.00, 0.49, True","37.00, 0.51, True","38.00, 0.51, True","13.00, 0.23, True","32.00, 0.35, True","23.00, 0.18, True","34.00, 0.22, True","11.00, 0.03, True","20.00, 0.06, True","8.00, 0.00, True",A,0.241
template_50,"35.00, 0.37, False","34.00, 0.36, False","21.00, 0.26, False","7.00, 0.13, False","34.00, 0.42, False","37.00, 0.44, False","22.00, 0.40, False","32.00, 0.48, False","34.00, 0.56, False","37.00, 0.58, False","26.00, 0.51, False","34.00, 0.64, False","24.00, 0.58, False","37.00, 0.65, False","10.00, 0.54, False","28.00, 0.70, False","37.00, 0.82, False","14.00, 0.72, False","27.00, 0.79, False","36.00, 0.82, False","36.00, 0.82, False","37.00, 0.91, False","5.00, 0.77, False","26.00, 0.89, False","32.00, 0.90, False","39.00, 0.91, False","29.00, 0.90, False","7.00, 1.00, False","25.00, 1.00, False","36.00, 1.00, False",None,"13.00, 1.00, None","38.00, 1.00, None","35.00, 1.00, None","14.00, 1.00, True","7.00, 1.00, True","29.00, 1.00, True","37.00, 1.00, True","34.00, 0.90, True","13.00, 0.85, True","12.00, 0.85, True","33.00, 0.81, True","35.00, 0.82, True","34.00, 0.64, True","4.00, 0.27, True","23.00, 0.58, True","8.00, 0.29, True","25.00, 0.50, True","25.00, 0.50, True","31.00, 0.47, True","7.00, 0.13, True","34.00, 0.31, True","24.00, 0.19, True","33.00, 0.18, True","32.00, 0.14, True","30.00, 0.08, True",A,0.237
template_55,"35.00, 0.37, False","34.00, 0.36, False","24.00, 0.29, False","12.00, 0.22, False","38.00, 0.45, False","37.00, 0.44, False","23.00, 0.41, False","32.00, 0.48, False","31.00, 0.54, False","35.00, 0.57, False","31.00, 0.54, False","37.00, 0.65, False","28.00, 0.61, False","37.00, 0.65, False","8.00, 0.50, False","28.00, 0.70, False","34.00, 0.81, False","6.00, 0.61, False","28.00, 0.79, False","34.00, 0.81, False","35.00, 0.82, False","39.00, 0.91, False","10.00, 0.83, False","29.00, 0.90, False","37.00, 0.91, False","33.00, 0.90, False","28.00, 0.90, False","15.00, 1.00, False","27.00, 1.00, False","37.00, 1.00, False","13.00, 1.00, True",None,"39.00, 1.00, None","37.00, 1.00, None","7.00, 1.00, True","13.00, 1.00, True","26.00, 1.00, True","40.00, 1.00, True","36.00, 0.91, True","9.00, 0.82, True","7.00, 0.80, True","35.00, 0.82, True","35.00, 0.82, True","34.00, 0.64, True","6.00, 0.33, True","24.00, 0.58, True","8.00, 0.29, True","25.00, 0.50, True","28.00, 0.53, True","33.00, 0.48, True","5.00, 0.10, True","32.00, 0.30, True","25.00, 0.20, True","31.00, 0.17, True","31.00, 0.14, True","27.00, 0.07, True",A,0.237
template_15,"29.00, 0.33, False","31.00, 0.34, False","43.00, 0.41, False","40.00, 0.46, False","28.00, 0.38, False","27.00, 0.37, False","39.00, 0.52, False","23.00, 0.41, False","27.00, 0.52, False","24.00, 0.50, False","42.00, 0.60, False","14.00, 0.49, False","43.00, 0.68, False","25.00, 0.59, False","38.00, 0.74, False","38.00, 0.74, False","25.00, 0.78, False","38.00, 0.82, False","38.00, 0.82, False","10.00, 0.68, False","9.00, 0.66, False","15.00, 0.86, False","38.00, 0.91, False","44.00, 0.92, False","29.00, 0.90, False","26.00, 0.89, False","42.00, 0.91, False","39.00, 1.00, False","38.00, 1.00, False","15.00, 1.00, False","38.00, 1.00, True","39.00, 1.00, True",None,"31.00, 1.00, None","36.00, 1.00, True","38.00, 1.00, True","41.00, 1.00, True","13.00, 1.00, True","15.00, 0.86, True","37.00, 0.91, True","36.00, 0.91, True","15.00, 0.73, True","12.00, 0.70, True","6.00, 0.33, True","36.00, 0.65, True","35.00, 0.64, True","36.00, 0.57, True","35.00, 0.57, True","37.00, 0.58, True","6.00, 0.17, True","32.00, 0.41, True","19.00, 0.19, True","34.00, 0.26, True","9.00, 0.03, True","18.00, 0.06, True","5.00, 0.00, True",A,0.237
template_34,"8.00, 0.11, False","3.00, 0.04, False","36.00, 0.37, False","29.00, 0.39, False","8.00, 0.15, False","5.00, 0.10, False","37.00, 0.51, False","12.00, 0.28, False","10.00, 0.33, False","11.00, 0.34, False","40.00, 0.59, False","25.00, 0.59, False","40.00, 0.66, False","15.00, 0.50, False","37.00, 0.73, False","44.00, 0.75, False","13.00, 0.71, False","35.00, 0.82, False","43.00, 0.83, False","29.00, 0.80, False","30.00, 0.80, False","27.00, 0.89, False","34.00, 0.90, False","41.00, 0.91, False","8.00, 0.81, False","12.00, 0.85, False","43.00, 0.92, False","32.00, 1.00, False","39.00, 1.00, False","27.00, 1.00, False","35.00, 1.00, True","37.00, 1.00, True","31.00, 1.00, True",None,"34.00, 1.00, True","35.00, 1.00, True","42.00, 1.00, True","27.00, 1.00, True","25.00, 0.89, True","38.00, 0.91, True","38.00, 0.91, True","25.00, 0.78, True","29.00, 0.80, True","29.00, 0.61, True","31.00, 0.63, True","41.00, 0.67, True","33.00, 0.56, True","39.00, 0.59, True","41.00, 0.59, True","27.00, 0.44, True","34.00, 0.42, True","17.00, 0.17, True","39.00, 0.29, True","24.00, 0.12, True","13.00, 0.04, True","24.00, 0.06, True",A,0.237
template_47,"32.00, 0.30, False","32.00, 0.30, False","26.00, 0.25, False","12.00, 0.16, False","37.00, 0.38, False","36.00, 0.37, False","24.00, 0.35, False","28.00, 0.38, False","26.00, 0.43, False","31.00, 0.47, False","31.00, 0.47, False","34.00, 0.56, False","29.00, 0.53, False","34.00, 0.56, False","7.00, 0.36, False","27.00, 0.60, False","30.00, 0.71, False","4.00, 0.39, False","27.00, 0.69, False","32.00, 0.72, False","32.00, 0.72, False","36.00, 0.82, False","13.00, 0.71, False","29.00, 0.80, False","36.00, 0.82, False","30.00, 0.80, False","26.00, 0.79, False","13.00, 0.85, False","28.00, 0.90, False","35.00, 0.91, False","14.00, 1.00, False","7.00, 1.00, False","36.00, 1.00, False","34.00, 1.00, False",None,"14.00, 1.00, None","26.00, 1.00, None","38.00, 1.00, None","36.00, 1.00, True","7.00, 1.00, True","11.00, 1.00, True","33.00, 0.90, True","34.00, 0.90, True","33.00, 0.72, True","9.00, 0.52, True","26.00, 0.69, True","9.00, 0.40, True","25.00, 0.59, True","27.00, 0.60, True","32.00, 0.55, True","6.00, 0.17, True","31.00, 0.34, True","25.00, 0.25, True","29.00, 0.19, True","29.00, 0.15, True","26.00, 0.09, True",A,0.233
template_42,"33.00, 0.30, False","33.00, 0.30, False","21.00, 0.21, False","8.00, 0.11, False","32.00, 0.35, False","35.00, 0.37, False","22.00, 0.33, False","31.00, 0.40, False","34.00, 0.49, False","37.00, 0.51, False","25.00, 0.43, False","36.00, 0.57, False","23.00, 0.49, False","36.00, 0.57, False","9.00, 0.40, False","27.00, 0.60, False","35.00, 0.73, False","13.00, 0.58, False","26.00, 0.69, False","35.00, 0.73, False","37.00, 0.73, False","37.00, 0.82, False","9.00, 0.66, False","25.00, 0.78, False","33.00, 0.81, False","37.00, 0.82, False","29.00, 0.80, False","10.00, 0.83, False","26.00, 0.89, False","37.00, 0.91, False","7.00, 1.00, False","13.00, 1.00, False","38.00, 1.00, False","35.00, 1.00, False","14.00, 1.00, True",None,"27.00, 1.00, None","37.00, 1.00, None","38.00, 1.00, True","14.00, 1.00, True","13.00, 1.00, True","36.00, 0.91, True","37.00, 0.91, True","36.00, 0.73, True","7.00, 0.48, True","26.00, 0.69, True","10.00, 0.42, True","24.00, 0.58, True","25.00, 0.59, True","33.00, 0.56, True","8.00, 0.21, True","35.00, 0.37, True","23.00, 0.23, True","34.00, 0.22, True","33.00, 0.18, True","31.00, 0.11, True",A,0.233
template_7,"38.00, 0.33, False","40.00, 0.34, False","12.00, 0.12, False","27.00, 0.31, False","40.00, 0.40, False","43.00, 0.41, False","12.00, 0.22, False","35.00, 0.43, False","37.00, 0.51, False","38.00, 0.51, False","15.00, 0.32, False","38.00, 0.58, False","14.00, 0.39, False","38.00, 0.58, False","22.00, 0.57, False","7.00, 0.36, False","39.00, 0.74, False","25.00, 0.68, False","8.00, 0.50, False","33.00, 0.72, False","37.00, 0.73, False","41.00, 0.83, False","29.00, 0.80, False","19.00, 0.76, False","41.00, 0.83, False","40.00, 0.83, False","6.00, 0.61, False","30.00, 0.90, False","17.00, 0.87, False","40.00, 0.91, False","29.00, 1.00, False","26.00, 1.00, False","41.00, 1.00, False","42.00, 1.00, False","26.00, 1.00, True","27.00, 1.00, True",None,"43.00, 1.00, None","42.00, 1.00, True","28.00, 1.00, True","25.00, 1.00, True","37.00, 0.91, True","37.00, 0.91, True","38.00, 0.74, True","25.00, 0.68, True","10.00, 0.54, True","24.00, 0.58, True","9.00, 0.40, True","13.00, 0.47, True","40.00, 0.59, True","22.00, 0.40, True","37.00, 0.38, True","13.00, 0.13, True","35.00, 0.22, True","35.00, 0.19, True","34.00, 0.12, True",A,0.233
template_14,"25.00, 0.25, False","26.00, 0.25, False","42.00, 0.35, False","36.00, 0.37, False","25.00, 0.30, False","24.00, 0.29, False","38.00, 0.45, False","27.00, 0.37, False","28.00, 0.45, False","26.00, 0.43, False","38.00, 0.51, False","13.00, 0.38, False","41.00, 0.59, False","29.00, 0.53, False","40.00, 0.66, False","43.00, 0.68, False","28.00, 0.70, False","38.00, 0.74, False","43.00, 0.75, False","14.00, 0.60, False","11.00, 0.56, False","10.00, 0.68, False","35.00, 0.82, False","43.00, 0.83, False","25.00, 0.78, False","28.00, 0.79, False","45.00, 0.84, False","38.00, 0.91, False","42.00, 0.91, False","12.00, 0.85, False","37.00, 1.00, False","40.00, 1.00, False","13.00, 1.00, False","27.00, 1.00, False","38.00, 1.00, True","37.00, 1.00, True","43.00, 1.00, True",None,"11.00, 1.00, True","39.00, 1.00, True","41.00, 1.00, True","12.00, 0.85, True","16.00, 0.86, True","14.00, 0.60, True","35.00, 0.73, True","42.00, 0.75, True","34.00, 0.64, True","42.00, 0.67, True","41.00, 0.67, True","11.00, 0.34, True","36.00, 0.50, True","24.00, 0.29, True","38.00, 0.33, True","9.00, 0.04, True","20.00, 0.10, True","10.00, 0.02, True",A,0.233
template_24,"23.00, 0.18, False","24.00, 0.19, False","38.00, 0.28, False","33.00, 0.30, False","24.00, 0.24, False","24.00, 0.24, False","39.00, 0.39, False","24.00, 0.29, False","28.00, 0.38, False","25.00, 0.36, False","40.00, 0.46, False","11.00, 0.26, False","41.00, 0.53, False","27.00, 0.44, False","38.00, 0.58, False","40.00, 0.59, False","24.00, 0.58, False","34.00, 0.64, False","41.00, 0.67, False","15.00, 0.50, False","13.00, 0.47, False","8.00, 0.50, False","31.00, 0.71, False","39.00, 0.74, False","25.00, 0.68, False","27.00, 0.69, False","43.00, 0.75, False","36.00, 0.82, False","38.00, 0.82, False","14.00, 0.72, False","34.00, 0.90, False","36.00, 0.91, False","15.00, 0.86, False","25.00, 0.89, False","36.00, 1.00, False","38.00, 1.00, False","42.00, 1.00, False","11.00, 1.00, False",None,"36.00, 1.00, None","38.00, 1.00, None","11.00, 1.00, True","13.00, 1.00, True","13.00, 0.71, True","32.00, 0.81, True","38.00, 0.82, True","34.00, 0.72, True","41.00, 0.75, True","39.00, 0.74, True","8.00, 0.38, True","34.00, 0.56, True","24.00, 0.35, True","37.00, 0.38, True","11.00, 0.08, True","20.00, 0.13, True","9.00, 0.02, True",A,0.23
template_51,"35.00, 0.27, False","36.00, 0.27, False","25.00, 0.20, False","11.00, 0.11, False","38.00, 0.33, False","39.00, 0.34, False","23.00, 0.28, False","33.00, 0.36, False","33.00, 0.42, False","36.00, 0.43, False","30.00, 0.40, False","35.00, 0.49, False","27.00, 0.44, False","38.00, 0.51, False","6.00, 0.24, False","27.00, 0.52, False","36.00, 0.65, False","7.00, 0.36, False","27.00, 0.60, False","35.00, 0.64, False","34.00, 0.64, False","36.00, 0.73, False","12.00, 0.57, False","28.00, 0.70, False","38.00, 0.74, False","36.00, 0.73, False","28.00, 0.70, False","13.00, 0.71, False","29.00, 0.80, False","36.00, 0.82, False","13.00, 0.85, False","9.00, 0.82, False","37.00, 0.91, False","38.00, 0.91, False","7.00, 1.00, False","14.00, 1.00, False","28.00, 1.00, False","39.00, 1.00, False","36.00, 1.00, True",None,"13.00, 1.00, None","36.00, 1.00, True","34.00, 1.00, True","35.00, 0.82, True","10.00, 0.68, True","27.00, 0.79, True","10.00, 0.54, True","27.00, 0.69, True","27.00, 0.69, True","33.00, 0.64, True","6.00, 0.24, True","33.00, 0.42, True","26.00, 0.31, True","31.00, 0.24, True","31.00, 0.20, True","28.00, 0.12, True",A,0.23
template_53,"35.00, 0.27, False","35.00, 0.27, False","24.00, 0.19, False","13.00, 0.13, False","37.00, 0.33, False","37.00, 0.33, False","24.00, 0.29, False","31.00, 0.34, False","32.00, 0.41, False","35.00, 0.43, False","29.00, 0.39, False","36.00, 0.50, False","27.00, 0.44, False","33.00, 0.48, False","6.00, 0.24, False","25.00, 0.50, False","34.00, 0.64, False","8.00, 0.38, False","25.00, 0.59, False","32.00, 0.63, False","35.00, 0.64, False","39.00, 0.74, False","11.00, 0.56, False","27.00, 0.69, False","37.00, 0.73, False","35.00, 0.73, False","27.00, 0.69, False","14.00, 0.72, False","26.00, 0.79, False","36.00, 0.82, False","12.00, 0.85, False","7.00, 0.80, False","36.00, 0.91, False","38.00, 0.91, False","11.00, 1.00, False","13.00, 1.00, False","25.00, 1.00, False","41.00, 1.00, False","38.00, 1.00, True","13.00, 1.00, True",None,"36.00, 1.00, True","36.00, 1.00, True","36.00, 0.82, True","8.00, 0.65, True","23.00, 0.78, True","9.00, 0.52, True","25.00, 0.68, True","27.00, 0.69, True","32.00, 0.63, True","6.00, 0.24, True","33.00, 0.42, True","24.00, 0.29, True","31.00, 0.24, True","32.00, 0.21, True","27.00, 0.11, True",A,0.23
template_20,"26.00, 0.17, False","25.00, 0.16, False","33.00, 0.21, False","29.00, 0.23, False","28.00, 0.22, False","26.00, 0.21, False","33.00, 0.30, False","23.00, 0.23, False","24.00, 0.29, False","25.00, 0.30, False","36.00, 0.37, False","11.00, 0.20, False","37.00, 0.44, False","25.00, 0.36, False","36.00, 0.50, False","36.00, 0.50, False","25.00, 0.50, False","33.00, 0.56, False","38.00, 0.58, False","11.00, 0.34, False","9.00, 0.31, False","9.00, 0.40, False","33.00, 0.64, False","38.00, 0.66, False","26.00, 0.60, False","24.00, 0.58, False","39.00, 0.66, False","33.00, 0.72, False","36.00, 0.73, False","9.00, 0.52, False","33.00, 0.81, False","35.00, 0.82, False","15.00, 0.73, False","25.00, 0.78, False","33.00, 0.90, False","36.00, 0.91, False","37.00, 0.91, False","12.00, 0.85, False","11.00, 1.00, False","36.00, 1.00, False","36.00, 1.00, False",None,"10.00, 1.00, None","14.00, 0.86, True","33.00, 0.90, True","38.00, 0.91, True","35.00, 0.82, True","39.00, 0.82, True","40.00, 0.83, True","11.00, 0.56, True","33.00, 0.64, True","26.00, 0.43, True","38.00, 0.45, True","14.00, 0.14, True","22.00, 0.18, True","10.00, 0.04, True",A,0.226
template_23,"29.00, 0.19, False","29.00, 0.19, False","37.00, 0.24, False","37.00, 0.28, False","29.00, 0.23, False","30.00, 0.24, False","37.00, 0.33, False","24.00, 0.24, False","27.00, 0.31, False","25.00, 0.30, False","40.00, 0.40, False","13.00, 0.23, False","39.00, 0.45, False","27.00, 0.37, False","35.00, 0.49, False","33.00, 0.48, False","27.00, 0.52, False","33.00, 0.56, False","37.00, 0.58, False","6.00, 0.24, False","7.00, 0.26, False","10.00, 0.42, False","34.00, 0.64, False","40.00, 0.66, False","28.00, 0.61, False","24.00, 0.58, False","36.00, 0.65, False","39.00, 0.74, False","40.00, 0.74, False","13.00, 0.58, False","35.00, 0.82, False","35.00, 0.82, False","12.00, 0.70, False","29.00, 0.80, False","34.00, 0.90, False","37.00, 0.91, False","37.00, 0.91, False","16.00, 0.86, False","13.00, 1.00, False","34.00, 1.00, False","36.00, 1.00, False","10.00, 1.00, True",None,"9.00, 0.82, True","36.00, 0.91, True","37.00, 0.91, True","38.00, 0.82, True","39.00, 0.82, True","41.00, 0.83, True","7.00, 0.48, True","35.00, 0.64, True","24.00, 0.42, True","37.00, 0.44, True","14.00, 0.14, True","22.00, 0.18, True","7.00, 0.02, True",A,0.226
