"statistic, pvalue, row is better than column",template_33,template_47,best set: template_27,template_22,template_26,template_50,template_53,template_17,template_35,template_21,template_24,template_20,template_55,template_8,template_34,template_18,template_28,template_51,template_49,template_10,template_38,template_12,template_23,template_19,template_4,template_7,template_52,template_37,template_6,template_41,template_46,template_11,template_13,template_16,template_25,template_31,template_48,template_29,template_30,template_43,template_40,template_1,template_15,template_39,template_3,template_45,template_2,template_5,template_54,template_32,template_36,template_14,template_9,template_0,template_42,template_44,group,accuracy
template_12,"8.00, 0.65, False","9.00, 0.66, False","9.00, 0.66, False","4.00, 0.75, False","2.00, 0.69, False","3.00, 0.73, False","8.00, 0.81, False","8.00, 0.81, False","10.00, 1.00, False","9.00, 1.00, False","2.00, 1.00, False","4.00, 1.00, False","7.00, 1.00, False","4.00, 1.00, False","8.00, 1.00, True","4.00, 1.00, True","7.00, 1.00, True","10.00, 1.00, True","10.00, 1.00, True","2.00, 1.00, True","3.00, 1.00, True",None,"7.00, 1.00, None","10.00, 1.00, True","3.00, 1.00, True","8.00, 1.00, True","3.00, 1.00, True","9.00, 1.00, True","3.00, 1.00, True","8.00, 1.00, True","5.00, 1.00, True","9.00, 1.00, True","8.00, 1.00, True","6.00, 1.00, True","9.00, 1.00, True","8.00, 1.00, True","7.00, 0.80, True","10.00, 0.83, True","7.00, 0.80, True","12.00, 0.85, True","3.00, 0.73, True","9.00, 0.82, True","11.00, 0.84, True","7.00, 0.80, True","7.00, 0.80, True","9.00, 0.66, True","2.00, 0.45, True","7.00, 0.63, True","2.00, 0.45, True","7.00, 0.63, True","4.00, 0.39, True","6.00, 0.33, True","5.00, 0.30, True","7.00, 0.26, True","6.00, 0.24, True","3.00, 0.09, True",A,0.73
template_23,"5.00, 0.58, False","5.00, 0.58, False","2.00, 0.45, False","8.00, 0.81, False","7.00, 0.80, False","6.00, 0.79, False","5.00, 0.77, False","3.00, 0.73, False","8.00, 1.00, False","4.00, 1.00, False","6.00, 1.00, False","9.00, 1.00, False","5.00, 1.00, False","6.00, 1.00, False","10.00, 1.00, True","9.00, 1.00, True","9.00, 1.00, True","5.00, 1.00, True","7.00, 1.00, True","6.00, 1.00, True","8.00, 1.00, True","7.00, 1.00, True",None,"5.00, 1.00, True","8.00, 1.00, True","4.00, 1.00, True","9.00, 1.00, True","5.00, 1.00, True","7.00, 1.00, True","5.00, 1.00, True","9.00, 1.00, True","5.00, 1.00, True","4.00, 1.00, True","9.00, 1.00, True","3.00, 1.00, True","5.00, 1.00, True","9.00, 0.82, True","6.00, 0.79, True","8.00, 0.81, True","9.00, 0.82, True","7.00, 0.80, True","6.00, 0.79, True","8.00, 0.81, True","4.00, 0.75, True","4.00, 0.75, True","4.00, 0.55, True","6.00, 0.61, True","2.00, 0.45, True","8.00, 0.65, True","10.00, 0.68, True","7.00, 0.48, True","8.00, 0.38, True","0.00, 0.06, True","9.00, 0.31, True","7.00, 0.26, True","6.00, 0.17, True",A,0.73
template_19,"5.00, 0.42, False","3.00, 0.34, False","3.00, 0.34, False","11.00, 0.69, False","10.00, 0.68, False","9.00, 0.66, False","5.00, 0.58, False","4.00, 0.55, False","6.00, 0.79, False","1.00, 0.62, False","9.00, 0.82, False","10.00, 0.83, False","5.00, 0.77, False","9.00, 0.82, False","11.00, 1.00, False","10.00, 1.00, False","11.00, 1.00, False","6.00, 1.00, False","7.00, 1.00, False","9.00, 1.00, False","9.00, 1.00, False","10.00, 1.00, False","5.00, 1.00, False",None,"11.00, 1.00, None","2.00, 1.00, None","13.00, 1.00, None","7.00, 1.00, None","10.00, 1.00, None","7.00, 1.00, None","10.00, 1.00, None","6.00, 1.00, None","5.00, 1.00, None","14.00, 1.00, None","5.00, 1.00, None","6.00, 1.00, None","11.00, 1.00, True","7.00, 1.00, True","11.00, 1.00, True","8.00, 1.00, True","12.00, 1.00, True","9.00, 1.00, True","9.00, 1.00, True","7.00, 1.00, True","6.00, 1.00, True","5.00, 0.77, True","11.00, 0.84, True","3.00, 0.73, True","12.00, 0.85, True","10.00, 0.83, True","10.00, 0.68, True","11.00, 0.56, True","3.00, 0.34, True","10.00, 0.42, True","8.00, 0.38, True","9.00, 0.31, True",A,0.72
template_4,"8.00, 0.50, False","9.00, 0.52, False","10.00, 0.54, False","2.00, 0.45, False","2.00, 0.45, False","2.00, 0.45, False","10.00, 0.68, False","9.00, 0.66, False","10.00, 0.83, False","9.00, 0.82, False","3.00, 0.73, False","2.00, 0.69, False","8.00, 0.81, False","3.00, 0.73, False","6.00, 1.00, False","0.00, 1.00, False","5.00, 1.00, False","11.00, 1.00, False","10.00, 1.00, False","4.00, 1.00, False","4.00, 1.00, False","3.00, 1.00, False","8.00, 1.00, False","11.00, 1.00, True",None,"9.00, 1.00, None","3.00, 1.00, None","10.00, 1.00, None","1.00, 1.00, None","11.00, 1.00, None","3.00, 1.00, None","11.00, 1.00, None","10.00, 1.00, None","5.00, 1.00, None","11.00, 1.00, None","9.00, 1.00, None","6.00, 1.00, True","11.00, 1.00, True","5.00, 1.00, True","14.00, 1.00, True","5.00, 1.00, True","10.00, 1.00, True","12.00, 1.00, True","9.00, 1.00, True","9.00, 1.00, True","11.00, 0.84, True","3.00, 0.73, True","8.00, 0.81, True","3.00, 0.73, True","5.00, 0.77, True","2.00, 0.45, True","7.00, 0.48, True","7.00, 0.48, True","6.00, 0.33, True","6.00, 0.33, True","1.00, 0.07, True",A,0.72
template_7,"4.00, 0.39, False","3.00, 0.34, False","3.00, 0.34, False","9.00, 0.66, False","8.00, 0.65, False","7.00, 0.63, False","5.00, 0.58, False","4.00, 0.55, False","5.00, 0.77, False","2.00, 0.69, False","7.00, 0.80, False","9.00, 0.82, False","4.00, 0.75, False","7.00, 0.80, False","10.00, 1.00, False","9.00, 1.00, False","10.00, 1.00, False","6.00, 1.00, False","6.00, 1.00, False","7.00, 1.00, False","8.00, 1.00, False","8.00, 1.00, False","4.00, 1.00, False","2.00, 1.00, True","9.00, 1.00, True",None,"11.00, 1.00, None","5.00, 1.00, None","8.00, 1.00, None","6.00, 1.00, None","9.00, 1.00, None","5.00, 1.00, None","4.00, 1.00, None","12.00, 1.00, None","5.00, 1.00, None","4.00, 1.00, None","10.00, 1.00, True","6.00, 1.00, True","9.00, 1.00, True","8.00, 1.00, True","10.00, 1.00, True","8.00, 1.00, True","8.00, 1.00, True","5.00, 1.00, True","4.00, 1.00, True","4.00, 0.75, True","9.00, 0.82, True","2.00, 0.69, True","10.00, 0.83, True","9.00, 0.82, True","8.00, 0.65, True","10.00, 0.54, True","2.00, 0.29, True","9.00, 0.40, True","7.00, 0.36, True","7.00, 0.26, True",A,0.72
template_52,"8.00, 0.50, False","11.00, 0.56, False","10.00, 0.54, False","2.00, 0.45, False","3.00, 0.51, False","2.00, 0.45, False","9.00, 0.66, False","10.00, 0.68, False","10.00, 0.83, False","11.00, 0.84, False","3.00, 0.73, False","3.00, 0.73, False","8.00, 0.81, False","4.00, 0.75, False","6.00, 1.00, False","3.00, 1.00, False","5.00, 1.00, False","11.00, 1.00, False","12.00, 1.00, False","4.00, 1.00, False","4.00, 1.00, False","3.00, 1.00, False","9.00, 1.00, False","13.00, 1.00, True","3.00, 1.00, True","11.00, 1.00, True",None,"11.00, 1.00, None","4.00, 1.00, None","11.00, 1.00, None","4.00, 1.00, None","11.00, 1.00, None","10.00, 1.00, None","5.00, 1.00, None","11.00, 1.00, None","10.00, 1.00, None","6.00, 1.00, True","11.00, 1.00, True","6.00, 1.00, True","13.00, 1.00, True","3.00, 1.00, True","10.00, 1.00, True","12.00, 1.00, True","10.00, 1.00, True","10.00, 1.00, True","12.00, 0.85, True","3.00, 0.73, True","10.00, 0.83, True","1.00, 0.62, True","6.00, 0.79, True","4.00, 0.55, True","7.00, 0.48, True","8.00, 0.50, True","8.00, 0.38, True","6.00, 0.33, True","3.00, 0.15, True",A,0.72
template_37,"2.00, 0.29, False","4.00, 0.39, False","4.00, 0.39, False","8.00, 0.65, False","7.00, 0.63, False","7.00, 0.63, False","6.00, 0.61, False","5.00, 0.58, False","4.00, 0.75, False","7.00, 0.80, False","7.00, 0.80, False","8.00, 0.81, False","5.00, 0.77, False","8.00, 0.81, False","8.00, 1.00, False","10.00, 1.00, False","9.00, 1.00, False","5.00, 1.00, False","6.00, 1.00, False","8.00, 1.00, False","9.00, 1.00, False","9.00, 1.00, False","5.00, 1.00, False","7.00, 1.00, True","10.00, 1.00, True","5.00, 1.00, True","11.00, 1.00, True",None,"9.00, 1.00, None","5.00, 1.00, None","10.00, 1.00, None","6.00, 1.00, None","5.00, 1.00, None","11.00, 1.00, None","7.00, 1.00, None","4.00, 1.00, None","9.00, 1.00, True","5.00, 1.00, True","8.00, 1.00, True","8.00, 1.00, True","9.00, 1.00, True","7.00, 1.00, True","9.00, 1.00, True","4.00, 1.00, True","5.00, 1.00, True","5.00, 0.77, True","9.00, 0.82, True","5.00, 0.77, True","9.00, 0.82, True","7.00, 0.80, True","7.00, 0.63, True","10.00, 0.54, True","3.00, 0.34, True","9.00, 0.40, True","8.00, 0.38, True","7.00, 0.26, True",A,0.72
template_6,"7.00, 0.48, False","8.00, 0.50, False","9.00, 0.52, False","2.00, 0.45, False","2.00, 0.45, False","1.00, 0.38, False","9.00, 0.66, False","8.00, 0.65, False","9.00, 0.82, False","8.00, 0.81, False","3.00, 0.73, False","2.00, 0.69, False","7.00, 0.80, False","2.00, 0.69, False","5.00, 1.00, False","1.00, 1.00, False","4.00, 1.00, False","10.00, 1.00, False","9.00, 1.00, False","3.00, 1.00, False","4.00, 1.00, False","3.00, 1.00, False","7.00, 1.00, False","10.00, 1.00, True","1.00, 1.00, True","8.00, 1.00, True","4.00, 1.00, True","9.00, 1.00, True",None,"10.00, 1.00, None","3.00, 1.00, None","10.00, 1.00, None","9.00, 1.00, None","5.00, 1.00, None","10.00, 1.00, None","8.00, 1.00, None","5.00, 1.00, True","10.00, 1.00, True","4.00, 1.00, True","13.00, 1.00, True","4.00, 1.00, True","9.00, 1.00, True","11.00, 1.00, True","8.00, 1.00, True","8.00, 1.00, True","10.00, 0.83, True","3.00, 0.73, True","7.00, 0.80, True","4.00, 0.75, True","4.00, 0.75, True","1.00, 0.38, True","7.00, 0.48, True","6.00, 0.45, True","6.00, 0.33, True","6.00, 0.33, True","0.00, 0.03, True",A,0.72
template_41,"5.00, 0.42, False","4.00, 0.39, False","3.00, 0.34, False","10.00, 0.68, False","9.00, 0.66, False","8.00, 0.65, False","4.00, 0.55, False","4.00, 0.55, False","7.00, 0.80, False","6.00, 0.79, False","8.00, 0.81, False","10.00, 0.83, False","3.00, 0.73, False","8.00, 0.81, False","11.00, 1.00, False","11.00, 1.00, False","11.00, 1.00, False","5.00, 1.00, False","6.00, 1.00, False","7.00, 1.00, False","9.00, 1.00, False","8.00, 1.00, False","5.00, 1.00, False","7.00, 1.00, True","11.00, 1.00, True","6.00, 1.00, True","11.00, 1.00, True","5.00, 1.00, True","10.00, 1.00, True",None,"12.00, 1.00, None","6.00, 1.00, None","6.00, 1.00, None","12.00, 1.00, None","4.00, 1.00, None","6.00, 1.00, None","10.00, 1.00, True","6.00, 1.00, True","11.00, 1.00, True","9.00, 1.00, True","9.00, 1.00, True","7.00, 1.00, True","8.00, 1.00, True","2.00, 1.00, True","5.00, 1.00, True","5.00, 0.77, True","8.00, 0.81, True","5.00, 0.77, True","9.00, 0.82, True","11.00, 0.84, True","8.00, 0.65, True","10.00, 0.54, True","3.00, 0.34, True","11.00, 0.44, True","10.00, 0.42, True","8.00, 0.29, True",A,0.72
template_46,"7.00, 0.48, False","9.00, 0.52, False","10.00, 0.54, False","2.00, 0.45, False","3.00, 0.51, False","2.00, 0.45, False","9.00, 0.66, False","9.00, 0.66, False","9.00, 0.82, False","8.00, 0.81, False","3.00, 0.73, False","2.00, 0.69, False","8.00, 0.81, False","4.00, 0.75, False","5.00, 1.00, False","2.00, 1.00, False","4.00, 1.00, False","10.00, 1.00, False","10.00, 1.00, False","5.00, 1.00, False","4.00, 1.00, False","5.00, 1.00, False","9.00, 1.00, False","10.00, 1.00, True","3.00, 1.00, True","9.00, 1.00, True","4.00, 1.00, True","10.00, 1.00, True","3.00, 1.00, True","12.00, 1.00, True",None,"12.00, 1.00, None","10.00, 1.00, None","5.00, 1.00, None","12.00, 1.00, None","8.00, 1.00, None","3.00, 1.00, True","10.00, 1.00, True","4.00, 1.00, True","13.00, 1.00, True","5.00, 1.00, True","10.00, 1.00, True","11.00, 1.00, True","10.00, 1.00, True","8.00, 1.00, True","10.00, 0.83, True","4.00, 0.75, True","9.00, 0.82, True","4.00, 0.75, True","3.00, 0.73, True","3.00, 0.51, True","8.00, 0.50, True","8.00, 0.50, True","7.00, 0.36, True","4.00, 0.27, True","2.00, 0.11, True",A,0.72
template_11,"6.00, 0.45, False","6.00, 0.45, False","3.00, 0.34, False","9.00, 0.66, False","9.00, 0.66, False","8.00, 0.65, False","6.00, 0.61, False","5.00, 0.58, False","7.00, 0.80, False","6.00, 0.79, False","9.00, 0.82, False","10.00, 0.83, False","4.00, 0.75, False","7.00, 0.80, False","9.00, 1.00, False","11.00, 1.00, False","10.00, 1.00, False","5.00, 1.00, False","7.00, 1.00, False","7.00, 1.00, False","8.00, 1.00, False","9.00, 1.00, False","5.00, 1.00, False","6.00, 1.00, True","11.00, 1.00, True","5.00, 1.00, True","11.00, 1.00, True","6.00, 1.00, True","10.00, 1.00, True","6.00, 1.00, True","12.00, 1.00, True",None,"3.00, 1.00, None","12.00, 1.00, None","3.00, 1.00, None","7.00, 1.00, None","13.00, 1.00, True","10.00, 1.00, True","11.00, 1.00, True","9.00, 1.00, True","10.00, 1.00, True","9.00, 1.00, True","9.00, 1.00, True","4.00, 1.00, True","6.00, 1.00, True","5.00, 0.77, True","9.00, 0.82, True","4.00, 0.75, True","11.00, 0.84, True","10.00, 0.83, True","9.00, 0.66, True","11.00, 0.56, True","2.00, 0.29, True","11.00, 0.44, True","7.00, 0.36, True","8.00, 0.29, True",A,0.72
template_13,"6.00, 0.45, False","6.00, 0.45, False","2.00, 0.29, False","8.00, 0.65, False","8.00, 0.65, False","6.00, 0.61, False","5.00, 0.58, False","4.00, 0.55, False","6.00, 0.79, False","5.00, 0.77, False","7.00, 0.80, False","9.00, 0.82, False","3.00, 0.73, False","7.00, 0.80, False","9.00, 1.00, False","10.00, 1.00, False","10.00, 1.00, False","6.00, 1.00, False","8.00, 1.00, False","7.00, 1.00, False","8.00, 1.00, False","8.00, 1.00, False","4.00, 1.00, False","5.00, 1.00, True","10.00, 1.00, True","4.00, 1.00, True","10.00, 1.00, True","5.00, 1.00, True","9.00, 1.00, True","6.00, 1.00, True","10.00, 1.00, True","3.00, 1.00, True",None,"11.00, 1.00, None","4.00, 1.00, None","5.00, 1.00, None","11.00, 1.00, True","8.00, 1.00, True","10.00, 1.00, True","9.00, 1.00, True","9.00, 1.00, True","7.00, 1.00, True","8.00, 1.00, True","5.00, 1.00, True","5.00, 1.00, True","5.00, 0.77, True","9.00, 0.82, True","2.00, 0.69, True","9.00, 0.82, True","10.00, 0.83, True","9.00, 0.66, True","9.00, 0.52, True","2.00, 0.29, True","9.00, 0.40, True","6.00, 0.33, True","8.00, 0.29, True",A,0.72
template_16,"9.00, 0.52, False","12.00, 0.57, False","10.00, 0.54, False","1.00, 0.38, False","4.00, 0.55, False","2.00, 0.45, False","11.00, 0.69, False","10.00, 0.68, False","10.00, 0.83, False","12.00, 0.85, False","4.00, 0.75, False","5.00, 0.77, False","9.00, 0.82, False","3.00, 0.73, False","5.00, 1.00, False","5.00, 1.00, False","5.00, 1.00, False","11.00, 1.00, False","13.00, 1.00, False","5.00, 1.00, False","5.00, 1.00, False","6.00, 1.00, False","9.00, 1.00, False","14.00, 1.00, True","5.00, 1.00, True","12.00, 1.00, True","5.00, 1.00, True","11.00, 1.00, True","5.00, 1.00, True","12.00, 1.00, True","5.00, 1.00, True","12.00, 1.00, True","11.00, 1.00, True",None,"13.00, 1.00, None","11.00, 1.00, None","7.00, 1.00, True","11.00, 1.00, True","4.00, 1.00, True","13.00, 1.00, True","5.00, 1.00, True","11.00, 1.00, True","11.00, 1.00, True","9.00, 1.00, True","9.00, 1.00, True","12.00, 0.85, True","2.00, 0.69, True","11.00, 0.84, True","5.00, 0.77, True","5.00, 0.77, True","2.00, 0.45, True","7.00, 0.48, True","7.00, 0.48, True","7.00, 0.36, True","6.00, 0.33, True","1.00, 0.07, True",A,0.72
template_25,"5.00, 0.42, False","4.00, 0.39, False","1.00, 0.22, False","10.00, 0.68, False","10.00, 0.68, False","8.00, 0.65, False","3.00, 0.51, False","3.00, 0.51, False","8.00, 0.81, False","4.00, 0.75, False","9.00, 0.82, False","11.00, 0.84, False","3.00, 0.73, False","8.00, 0.81, False","12.00, 1.00, False","11.00, 1.00, False","12.00, 1.00, False","4.00, 1.00, False","6.00, 1.00, False","8.00, 1.00, False","10.00, 1.00, False","9.00, 1.00, False","3.00, 1.00, False","5.00, 1.00, True","11.00, 1.00, True","5.00, 1.00, True","11.00, 1.00, True","7.00, 1.00, True","10.00, 1.00, True","4.00, 1.00, True","12.00, 1.00, True","3.00, 1.00, True","4.00, 1.00, True","13.00, 1.00, True",None,"7.00, 1.00, None","12.00, 1.00, True","8.00, 1.00, True","12.00, 1.00, True","9.00, 1.00, True","10.00, 1.00, True","7.00, 1.00, True","8.00, 1.00, True","4.00, 1.00, True","6.00, 1.00, True","5.00, 0.77, True","10.00, 0.83, True","3.00, 0.73, True","11.00, 0.84, True","13.00, 0.85, True","10.00, 0.68, True","11.00, 0.56, True","2.00, 0.29, True","11.00, 0.44, True","9.00, 0.40, True","9.00, 0.31, True",A,0.72
template_31,"3.00, 0.34, False","4.00, 0.39, False","5.00, 0.42, False","8.00, 0.65, False","7.00, 0.63, False","6.00, 0.61, False","5.00, 0.58, False","3.00, 0.51, False","6.00, 0.79, False","5.00, 0.77, False","6.00, 0.79, False","8.00, 0.81, False","4.00, 0.75, False","7.00, 0.80, False","10.00, 1.00, False","9.00, 1.00, False","9.00, 1.00, False","6.00, 1.00, False","7.00, 1.00, False","7.00, 1.00, False","9.00, 1.00, False","8.00, 1.00, False","5.00, 1.00, False","6.00, 1.00, True","9.00, 1.00, True","4.00, 1.00, True","10.00, 1.00, True","4.00, 1.00, True","8.00, 1.00, True","6.00, 1.00, True","8.00, 1.00, True","7.00, 1.00, True","5.00, 1.00, True","11.00, 1.00, True","7.00, 1.00, True",None,"9.00, 1.00, True","6.00, 1.00, True","10.00, 1.00, True","8.00, 1.00, True","9.00, 1.00, True","6.00, 1.00, True","8.00, 1.00, True","5.00, 1.00, True","4.00, 1.00, True","4.00, 0.75, True","9.00, 0.82, True","4.00, 0.75, True","8.00, 0.81, True","9.00, 0.82, True","7.00, 0.63, True","10.00, 0.54, True","3.00, 0.34, True","9.00, 0.40, True","8.00, 0.38, True","7.00, 0.26, True",A,0.72
template_48,"6.00, 0.33, False","9.00, 0.40, False","10.00, 0.42, False","5.00, 0.42, False","5.00, 0.42, False","4.00, 0.39, False","9.00, 0.52, False","9.00, 0.52, False","9.00, 0.66, False","9.00, 0.66, False","5.00, 0.58, False","3.00, 0.51, False","9.00, 0.66, False","5.00, 0.58, False","4.00, 0.75, False","5.00, 0.77, False","3.00, 0.73, False","10.00, 0.83, False","9.00, 0.82, False","6.00, 0.79, False","6.00, 0.79, False","7.00, 0.80, False","9.00, 0.82, False","11.00, 1.00, False","6.00, 1.00, False","10.00, 1.00, False","6.00, 1.00, False","9.00, 1.00, False","5.00, 1.00, False","10.00, 1.00, False","3.00, 1.00, False","13.00, 1.00, False","11.00, 1.00, False","7.00, 1.00, False","12.00, 1.00, False","9.00, 1.00, False",None,"8.00, 1.00, None","4.00, 1.00, None","13.00, 1.00, None","5.00, 1.00, None","10.00, 1.00, None","11.00, 1.00, None","10.00, 1.00, None","9.00, 1.00, None","10.00, 1.00, True","6.00, 1.00, True","11.00, 1.00, True","7.00, 1.00, True","5.00, 1.00, True","5.00, 0.77, True","9.00, 0.66, True","9.00, 0.66, True","9.00, 0.52, True","7.00, 0.48, True","3.00, 0.23, True",A,0.71
template_29,"2.00, 0.18, False","4.00, 0.27, False","5.00, 0.30, False","10.00, 0.54, False","7.00, 0.48, False","8.00, 0.50, False","5.00, 0.42, False","7.00, 0.48, False","4.00, 0.55, False","6.00, 0.61, False","7.00, 0.63, False","8.00, 0.65, False","6.00, 0.61, False","10.00, 0.68, False","9.00, 0.82, False","10.00, 0.83, False","8.00, 0.81, False","7.00, 0.80, False","5.00, 0.77, False","9.00, 0.82, False","10.00, 0.83, False","10.00, 0.83, False","6.00, 0.79, False","7.00, 1.00, False","11.00, 1.00, False","6.00, 1.00, False","11.00, 1.00, False","5.00, 1.00, False","10.00, 1.00, False","6.00, 1.00, False","10.00, 1.00, False","10.00, 1.00, False","8.00, 1.00, False","11.00, 1.00, False","8.00, 1.00, False","6.00, 1.00, False","8.00, 1.00, True",None,"10.00, 1.00, None","7.00, 1.00, None","10.00, 1.00, None","8.00, 1.00, None","9.00, 1.00, None","6.00, 1.00, None","9.00, 1.00, None","9.00, 1.00, True","10.00, 1.00, True","7.00, 1.00, True","10.00, 1.00, True","10.00, 1.00, True","9.00, 0.82, True","11.00, 0.69, True","6.00, 0.61, True","12.00, 0.57, True","11.00, 0.56, True","9.00, 0.40, True",A,0.71
template_30,"7.00, 0.36, False","10.00, 0.42, False","8.00, 0.38, False","4.00, 0.39, False","4.00, 0.39, False","3.00, 0.34, False","10.00, 0.54, False","10.00, 0.54, False","9.00, 0.66, False","10.00, 0.68, False","4.00, 0.55, False","5.00, 0.58, False","9.00, 0.66, False","4.00, 0.55, False","4.00, 0.75, False","5.00, 0.77, False","3.00, 0.73, False","10.00, 0.83, False","11.00, 0.84, False","5.00, 0.77, False","5.00, 0.77, False","7.00, 0.80, False","8.00, 0.81, False","11.00, 1.00, False","5.00, 1.00, False","9.00, 1.00, False","6.00, 1.00, False","8.00, 1.00, False","4.00, 1.00, False","11.00, 1.00, False","4.00, 1.00, False","11.00, 1.00, False","10.00, 1.00, False","4.00, 1.00, False","12.00, 1.00, False","10.00, 1.00, False","4.00, 1.00, True","10.00, 1.00, True",None,"13.00, 1.00, None","4.00, 1.00, None","11.00, 1.00, None","11.00, 1.00, None","9.00, 1.00, None","10.00, 1.00, None","10.00, 1.00, True","4.00, 1.00, True","11.00, 1.00, True","7.00, 1.00, True","3.00, 1.00, True","3.00, 0.73, True","9.00, 0.66, True","8.00, 0.65, True","9.00, 0.52, True","6.00, 0.45, True","1.00, 0.12, True",A,0.71
template_43,"5.00, 0.30, False","5.00, 0.30, False","6.00, 0.33, False","11.00, 0.56, False","11.00, 0.56, False","10.00, 0.54, False","4.00, 0.39, False","8.00, 0.50, False","6.00, 0.61, False","8.00, 0.65, False","12.00, 0.70, False","11.00, 0.69, False","7.00, 0.63, False","11.00, 0.69, False","9.00, 0.82, False","13.00, 0.85, False","11.00, 0.84, False","6.00, 0.79, False","7.00, 0.80, False","11.00, 0.84, False","11.00, 0.84, False","12.00, 0.85, False","9.00, 0.82, False","8.00, 1.00, False","14.00, 1.00, False","8.00, 1.00, False","13.00, 1.00, False","8.00, 1.00, False","13.00, 1.00, False","9.00, 1.00, False","13.00, 1.00, False","9.00, 1.00, False","9.00, 1.00, False","13.00, 1.00, False","9.00, 1.00, False","8.00, 1.00, False","13.00, 1.00, True","7.00, 1.00, True","13.00, 1.00, True",None,"11.00, 1.00, None","7.00, 1.00, None","7.00, 1.00, None","8.00, 1.00, None","12.00, 1.00, None","10.00, 1.00, True","14.00, 1.00, True","10.00, 1.00, True","12.00, 1.00, True","11.00, 1.00, True","12.00, 0.85, True","12.00, 0.70, True","8.00, 0.65, True","12.00, 0.57, True","11.00, 0.56, True","11.00, 0.44, True",A,0.71
template_40,"7.00, 0.36, False","9.00, 0.40, False","8.00, 0.38, False","3.00, 0.34, False","3.00, 0.34, False","1.00, 0.22, False","7.00, 0.48, False","8.00, 0.50, False","9.00, 0.66, False","10.00, 0.68, False","3.00, 0.51, False","4.00, 0.55, False","7.00, 0.63, False","3.00, 0.51, False","5.00, 0.77, False","5.00, 0.77, False","3.00, 0.73, False","8.00, 0.81, False","10.00, 0.83, False","2.00, 0.69, False","3.00, 0.73, False","3.00, 0.73, False","7.00, 0.80, False","12.00, 1.00, False","5.00, 1.00, False","10.00, 1.00, False","3.00, 1.00, False","9.00, 1.00, False","4.00, 1.00, False","9.00, 1.00, False","5.00, 1.00, False","10.00, 1.00, False","9.00, 1.00, False","5.00, 1.00, False","10.00, 1.00, False","9.00, 1.00, False","5.00, 1.00, True","10.00, 1.00, True","4.00, 1.00, True","11.00, 1.00, True",None,"9.00, 1.00, None","10.00, 1.00, None","8.00, 1.00, None","10.00, 1.00, None","11.00, 1.00, True","4.00, 1.00, True","10.00, 1.00, True","4.00, 1.00, True","6.00, 1.00, True","4.00, 0.75, True","9.00, 0.66, True","7.00, 0.63, True","10.00, 0.54, True","7.00, 0.48, True","2.00, 0.18, True",A,0.71
template_1,"6.00, 0.33, False","6.00, 0.33, False","4.00, 0.27, False","8.00, 0.50, False","8.00, 0.50, False","6.00, 0.45, False","4.00, 0.39, False","4.00, 0.39, False","9.00, 0.66, False","8.00, 0.65, False","8.00, 0.65, False","9.00, 0.66, False","4.00, 0.55, False","8.00, 0.65, False","9.00, 0.82, False","10.00, 0.83, False","10.00, 0.83, False","6.00, 0.79, False","8.00, 0.81, False","8.00, 0.81, False","10.00, 0.83, False","9.00, 0.82, False","6.00, 0.79, False","9.00, 1.00, False","10.00, 1.00, False","8.00, 1.00, False","10.00, 1.00, False","7.00, 1.00, False","9.00, 1.00, False","7.00, 1.00, False","10.00, 1.00, False","9.00, 1.00, False","7.00, 1.00, False","11.00, 1.00, False","7.00, 1.00, False","6.00, 1.00, False","10.00, 1.00, True","8.00, 1.00, True","11.00, 1.00, True","7.00, 1.00, True","9.00, 1.00, True",None,"3.00, 1.00, None","7.00, 1.00, None","7.00, 1.00, None","8.00, 1.00, True","11.00, 1.00, True","8.00, 1.00, True","10.00, 1.00, True","12.00, 1.00, True","10.00, 0.83, True","9.00, 0.66, True","6.00, 0.61, True","9.00, 0.52, True","9.00, 0.52, True","9.00, 0.40, True",A,0.71
template_15,"8.00, 0.38, False","7.00, 0.36, False","5.00, 0.30, False","9.00, 0.52, False","10.00, 0.54, False","8.00, 0.50, False","5.00, 0.42, False","5.00, 0.42, False","10.00, 0.68, False","8.00, 0.65, False","10.00, 0.68, False","11.00, 0.69, False","4.00, 0.55, False","9.00, 0.66, False","10.00, 0.83, False","12.00, 0.85, False","11.00, 0.84, False","7.00, 0.80, False","9.00, 0.82, False","9.00, 0.82, False","11.00, 0.84, False","11.00, 0.84, False","8.00, 0.81, False","9.00, 1.00, False","12.00, 1.00, False","8.00, 1.00, False","12.00, 1.00, False","9.00, 1.00, False","11.00, 1.00, False","8.00, 1.00, False","11.00, 1.00, False","9.00, 1.00, False","8.00, 1.00, False","11.00, 1.00, False","8.00, 1.00, False","8.00, 1.00, False","11.00, 1.00, True","9.00, 1.00, True","11.00, 1.00, True","7.00, 1.00, True","10.00, 1.00, True","3.00, 1.00, True",None,"7.00, 1.00, None","7.00, 1.00, None","8.00, 1.00, True","12.00, 1.00, True","9.00, 1.00, True","12.00, 1.00, True","12.00, 1.00, True","11.00, 0.84, True","11.00, 0.69, True","7.00, 0.63, True","10.00, 0.54, True","9.00, 0.52, True","10.00, 0.42, True",A,0.71
